"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"156","Киев",2600,400,"Software Engineer",5,1,"C#/.NET","",25,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Продуктовая","Системное программирование,Корпоративные системы"
"157","Харьков",1700,500,"Business analyst",3,0.5,"","",30,"женский","Высшее","Другой вуз","False","продвинутый","до 200 человек","Аутсорсинговая","iOS,Веб-разработка"
"158","Киев",500,0,"Junior QA engineer",1,0.25,"","General QA",24,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 200 человек","Аутсорсинговая",""
"159","Запорожье",2100,300,"Senior Software Engineer",7,2,"PHP","",26,"мужской","Высшее","ЗНТУ","False","выше среднего","до 50 человек","Аутстаффинговая","Веб-разработка"
"160","Львов",3500,1000,"Project manager",3,2,"","",25,"мужской","Высшее","НАУ","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"161","Киев",300,150,"Data Scientist / Data Analyst",5,0,"","",28,"мужской","Высшее","КНУ им. Шевченко","False","ниже среднего","до 200 человек","Продуктовая","Финансы и банки,Другое"
"162","Киев",3000,500,"Senior Software Engineer",4,0.5,"C++","",27,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Продуктовая","Другое"
"163","Винница",420,220,"Junior Software Engineer",0.5,0.5,"Java","",19,"мужской","Незаконченное высшее","ДонНУ","True","ниже среднего","до 1000 человек","Аутсорсинговая","Android"
"164","Хмельницкий",320,20,"Technical writer",1.5,1.5,"","",29,"женский","Высшее","ХНУ [г. Хмельницкий]","False","выше среднего","до 50 человек","Аутстаффинговая","Desktop Applications,Веб-разработка"
"165","Киев",4000,0,"Technical Lead",10,4,"C#/.NET","",31,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Финансы и банки,Корпоративные системы"
"166","Киев",2900,900,"Software Engineer",2,0,"Ruby/Rails","",20,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 50 человек","Продуктовая","Веб-разработка"
"167","Киев",600,300,"Junior Software Engineer",0.5,0.5,"JavaScript","",25,"мужской","Высшее","ГУТ","False","средний","до 50 человек","Продуктовая","Финансы и банки"
"168","Киев",1700,0,"QA Tech Lead",2,3,"","Manual QA",26,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Другая","iOS,Gamedev"
"169","Харьков",2000,1100,"Software Engineer",2,2,"Java","",25,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"170","Киев",600,350,"QA engineer",2,1.5,"","General QA",25,"мужской","Высшее","НТУУ «КПИ»","False","ниже среднего","до 50 человек","Аутсорсинговая","Финансы и банки,Корпоративные системы"
"171","Львов",3200,500,"Senior Software Engineer",9,1,"Java","",32,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка"
"172","Киев",195,0,"Support",4,4,"","",27,"мужской","Высшее","КНУТД","False","средний","до 50 человек","Другая","Финансы и банки"
"173","Харьков",950,180,"QA engineer",2,2,"","Manual QA",23,"мужской","Высшее","Другой вуз","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","iOS,Desktop Applications"
"174","Киев",2000,500,"Software Engineer",3,0,"PHP","",26,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Мультимедиа"
"175","Киев",2365,0,"Business analyst",7,3,"","",30,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Продуктовая","Android,Корпоративные системы"
"176","Киев",3000,1000,"Senior Software Engineer",3,0.5,"Ruby/Rails","",29,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"177","Одесса",2400,900,"Designer",9,0.5,"","",29,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Gamedev,Мультимедиа"
"178","Днепр.",3000,600,"Senior Software Engineer",5,0,"PHP","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка,Другое"
"179","Киев",1200,100,"Business analyst",0.5,2,"","",28,"мужской","Два высших","КНУ им. Шевченко","False","средний","до 1000 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"180","Киев",640,-250,"Senior Software Engineer",10,4,"Other","",36,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Другая","Desktop Applications,Корпоративные системы"
